qID,dataset,video,_video_key,timestamp_start,question,answer,answer_format,_subtmpl,_nclasses,probe_pred,probe_correct,token_head_pred,token_head_conf,one_split_exact,p0,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,token_head_correct
heico__2229573,heico,0023 - Heico - Sigma - 4.avi,heico/0023 - Heico - Sigma - 4.avi,01:08:49,How many Clips appear in this frame? Please provide a number.,6,number,n_instances_per_class,,3,False,4,0.5120270644655992,False,3.1459537694900064e-06,2.984797720273491e-05,0.0026868293061852455,0.16622823476791382,0.5120190382003784,0.31055524945259094,0.0082760164514184,0.000118051037134137,5.9359794249758124e-05,8.551588507543784e-06,0.0,0.0,0.0,False
heico__2229766,heico,0023 - Heico - Sigma - 4.avi,heico/0023 - Heico - Sigma - 4.avi,01:12:12,How many Clips appear in this frame? Please provide a number.,7,number,n_instances_per_class,,5,False,5,0.4771167712642142,False,2.5869699129543733e-06,3.571202250896022e-05,4.307692142901942e-05,0.0002990130742546171,0.016325561329722404,0.4771028161048889,0.4771028161048889,0.026916300877928734,0.0019498103065416217,0.00019305734895169735,0.0,0.0,0.0,False
heico__2229729,heico,0023 - Heico - Sigma - 4.avi,heico/0023 - Heico - Sigma - 4.avi,01:11:35,How many Clips appear in this frame? Please provide a number.,8,number,n_instances_per_class,,4,False,5,0.46481264209591416,False,9.363902790937573e-06,8.884222916094586e-05,0.0018995307618752122,0.0712793692946434,0.41018441319465637,0.4647998511791229,0.048989541828632355,0.002152450382709503,0.0004802765615750104,8.884222916094586e-05,0.0,0.0,0.0,False
heico__2229821,heico,0023 - Heico - Sigma - 4.avi,heico/0023 - Heico - Sigma - 4.avi,01:13:12,How many Clips appear in this frame? Please provide a number.,9,number,n_instances_per_class,,5,False,5,0.5709437491641618,False,2.908141595980851e-06,1.572126529936213e-05,3.328191814944148e-05,0.0002966384927276522,0.022137189283967018,0.5709256529808044,0.3923910856246948,0.013426884077489376,0.0006684851832687855,7.045781967462972e-05,0.0,0.0,0.0,False
heico__2227217,heico,0023 - Heico - Sigma - 4.avi,heico/0023 - Heico - Sigma - 4.avi,01:06:38,How many different foreign object instances appear in this frame? Please provide a number.,1,number,n_instances_total,,1,True,1,0.9301797578131547,True,2.7265521566732787e-05,0.9301702382276762,0.06738131493330002,0.0020347393583506346,0.0003120373876299709,3.967109660152346e-05,1.3709965060115792e-05,3.466422185738338e-06,4.7380372052430175e-06,2.5360886866110377e-06,3.6175308168515905e-08,4.058757410798792e-09,8.592389145375242e-09,True
heico__2227314,heico,0023 - Heico - Sigma - 4.avi,heico/0023 - Heico - Sigma - 4.avi,00:56:10,How many different foreign object instances appear in this frame? Please provide a number.,2,number,n_instances_total,,1,False,1,0.6651578097399954,True,2.0754487195517868e-05,0.6651463686987875,0.31419292092323303,0.017725549638271332,0.0023988925386220217,0.0003678820503409952,7.711227226536721e-05,2.209303420386277e-05,2.0754487195517868e-05,1.0436011507408693e-05,2.5868274461075336e-08,3.7266781743211945e-09,5.771992035743365e-09,False
heico__2227082,heico,0023 - Heico - Sigma - 4.avi,heico/0023 - Heico - Sigma - 4.avi,01:22:28,How many different foreign object instances appear in this frame? Please provide a number.,3,number,n_instances_total,,1,False,1,0.902679518471615,True,3.616567482822575e-05,0.9026684239390983,0.09514055401086807,0.0017425600672140718,0.00030281153158284724,5.9627123846439645e-05,1.93580926861614e-05,6.284652954491321e-06,8.069653631537221e-06,3.8118346310511697e-06,3.098070067225625e-08,3.938754415452985e-09,7.833148271723215e-09,False
heico__2227213,heico,0023 - Heico - Sigma - 4.avi,heico/0023 - Heico - Sigma - 4.avi,01:21:09,How many different foreign object instances appear in this frame? Please provide a number.,4,number,n_instances_total,,1,False,1,0.9382956495903724,True,4.8270005208905786e-05,0.9382861265399844,0.059982627630233765,0.0012448998168110847,0.000314759963657707,6.597727042390034e-05,2.4271683287224732e-05,7.879861186665948e-06,1.0770493645395618e-05,4.217785772198113e-06,3.884442792658275e-08,3.6130946389249104e-09,7.185496871835892e-09,False
heico__2226943,heico,0023 - Heico - Sigma - 4.avi,heico/0023 - Heico - Sigma - 4.avi,01:12:57,How many different foreign object instances appear in this frame? Please provide a number.,6,number,n_instances_total,,5,False,5,0.6153215493069866,False,5.855418748978991e-06,0.00017112040950451046,0.002219123300164938,0.03933490067720413,0.17628680169582367,0.6153013706207275,0.1555725485086441,0.008776802569627762,0.0019583695102483034,0.000340313563356176,0.0,0.0,0.0,False
heico__2227715,heico,0023 - Heico - Sigma - 4.avi,heico/0023 - Heico - Sigma - 4.avi,01:07:27,How many different foreign object classes appear in this frame? Please provide a number.,1,number,n_classes,,1,True,1,0.9991796556611355,True,2.8999370442761574e-06,0.999178707494298,0.0008040721295401454,1.1469473065517377e-05,1.3698331713385414e-06,2.2361912499491154e-07,1.1244275555100103e-07,3.650481517070148e-08,7.728069562062956e-08,8.226487580031971e-08,4.015309643534008e-11,1.0807058841238477e-11,2.4354081697525786e-11,True
heico__2227545,heico,0023 - Heico - Sigma - 4.avi,heico/0023 - Heico - Sigma - 4.avi,01:21:50,How many different foreign object classes appear in this frame? Please provide a number.,2,number,n_classes,,1,False,1,0.9971548312963301,True,3.95570305045112e-06,0.9971518515261358,0.0028007945511490107,3.5256798582850024e-05,3.95570305045112e-06,5.698730660697038e-07,2.528796585465898e-07,7.712393568226616e-08,1.4408648496555543e-07,1.5337926129177504e-07,7.032792159996908e-11,1.0131697222031754e-11,2.2832133900916963e-11,False
heico__2229523,heico,0023 - Heico - Sigma - 4.avi,heico/0023 - Heico - Sigma - 4.avi,01:07:51,How many Clips appear in this frame? Please provide a number.,1,number,n_instances_per_class,,2,False,2,0.7059019261045365,False,2.6568042812868953e-05,0.011409585364162922,0.7058860659599304,0.25968098640441895,0.021315911784768105,0.0013626806903630495,0.00020897385547868907,3.865627513732761e-05,3.6314209864940494e-05,1.1789497875724919e-05,0.0,0.0,0.0,False
heico__2229752,heico,0023 - Heico - Sigma - 4.avi,heico/0023 - Heico - Sigma - 4.avi,01:21:01,How many Clips appear in this frame? Please provide a number.,2,number,n_instances_per_class,,2,True,2,0.6740071982371774,False,3.257285789004527e-05,0.15038882195949554,0.6739959120750427,0.15038882195949554,0.023062871769070625,0.0018931160448119044,0.0001553964102640748,2.2386973796528764e-05,3.0599367164541036e-05,1.2755714124068618e-05,0.0,0.0,0.0,True
heico__2229787,heico,0023 - Heico - Sigma - 4.avi,heico/0023 - Heico - Sigma - 4.avi,01:21:17,How many Clips appear in this frame? Please provide a number.,3,number,n_instances_per_class,,1,False,1,0.23517791576342897,False,0.7243408560752869,0.2351590394973755,0.036062806844711304,0.0038009919226169586,0.000400621589506045,0.00010129300790140405,2.561088331276551e-05,1.0676203601178713e-05,1.1364761121512856e-05,6.475444934039842e-06,0.0,0.0,0.0,False
heico__2229470,heico,0023 - Heico - Sigma - 4.avi,heico/0023 - Heico - Sigma - 4.avi,01:21:37,How many Clips appear in this frame? Please provide a number.,4,number,n_instances_per_class,,2,False,2,0.4020095341352163,False,0.0002854769991245121,0.14788076281547546,0.40198153257369995,0.354747474193573,0.08969420939683914,0.00446561211720109,0.0006848237826488912,8.706556400284171e-05,7.683508738409728e-05,2.6553496354608797e-05,0.0,0.0,0.0,False
heico__2229501,heico,0023 - Heico - Sigma - 4.avi,heico/0023 - Heico - Sigma - 4.avi,01:07:16,How many Clips appear in this frame? Please provide a number.,5,number,n_instances_per_class,,3,False,3,0.8416715178004965,False,4.287197498342721e-06,3.8211375795071945e-05,0.003035505535081029,0.8416615128517151,0.14625883102416992,0.008251359686255455,0.0006773127824999392,3.167834074702114e-05,2.317637154192198e-05,6.237835350475507e-06,0.0,0.0,0.0,False
heico__2229680,heico,0023 - Heico - Sigma - 4.avi,heico/0023 - Heico - Sigma - 4.avi,01:10:42,How many Clips appear in this frame? Please provide a number.,6,number,n_instances_per_class,,2,False,2,0.9765827508993532,False,2.3731659894110635e-05,0.004522454459220171,0.9765781164169312,0.017886653542518616,0.0007858846802264452,0.00015474986867047846,3.047205609618686e-05,4.974426246917574e-06,6.387289431586396e-06,1.8299891735296114e-06,0.0,0.0,0.0,False
heico__2229638,heico,0023 - Heico - Sigma - 4.avi,heico/0023 - Heico - Sigma - 4.avi,01:09:58,How many Clips appear in this frame? Please provide a number.,7,number,n_instances_per_class,,5,False,6,0.5238390121991386,False,2.8403023861756083e-06,4.7295281547121704e-05,0.00013685342855751514,0.0031147697009146214,0.042998071759939194,0.4079543352127075,0.5238237380981445,0.01581810601055622,0.005819156300276518,0.00025567589909769595,0.0,0.0,0.0,False
heico__2229838,heico,0023 - Heico - Sigma - 4.avi,heico/0023 - Heico - Sigma - 4.avi,01:13:29,How many Clips appear in this frame? Please provide a number.,8,number,n_instances_per_class,,6,False,6,0.574243942735251,False,7.016551990091102e-06,0.00028027521329931915,0.00012437134864740074,0.0009782566921785474,0.01734001189470291,0.2112446129322052,0.5742223262786865,0.16451746225357056,0.02858884632587433,0.0026591771747916937,0.0,0.0,0.0,False
heico__2229730,heico,0023 - Heico - Sigma - 4.avi,heico/0023 - Heico - Sigma - 4.avi,01:11:36,How many Clips appear in this frame? Please provide a number.,9,number,n_instances_per_class,,5,False,5,0.6007996728225617,False,9.426044016436208e-06,0.00010787534847622737,0.0005478362436406314,0.018141845241189003,0.19504320621490479,0.6007753610610962,0.17212502658367157,0.011003585532307625,0.0019121364457532763,0.00029323561466299,0.0,0.0,0.0,False
heico__2536885,heico,0027 - Heico - Sigma - 8.avi,heico/0027 - Heico - Sigma - 8.avi,00:14:12,How many different foreign object instances appear in this frame? Please provide a number.,1,number,n_instances_total,,1,True,1,0.9699618334768648,True,2.6709163648774847e-05,0.9699564246270478,0.025848468765616417,0.002724408870562911,0.0010022538481280208,0.00025340946740470827,9.322413825429976e-05,3.4295244404347613e-05,3.886159902322106e-05,1.619992508494761e-05,1.2368780536626625e-07,1.3036599052817177e-08,3.127317577867296e-08,True
heico__2537108,heico,0027 - Heico - Sigma - 8.avi,heico/0027 - Heico - Sigma - 8.avi,00:41:50,How many different foreign object instances appear in this frame? Please provide a number.,2,number,n_instances_total,,2,True,2,0.8196128469537187,False,2.1201434719841927e-05,0.031779248267412186,0.8195976614952087,0.12568937242031097,0.021841537207365036,0.0008468882879242301,0.00014716711302753538,1.8710199583438225e-05,3.084790296270512e-05,8.838072062644642e-06,0.0,0.0,0.0,True
heico__2536988,heico,0027 - Heico - Sigma - 8.avi,heico/0027 - Heico - Sigma - 8.avi,00:42:01,How many different foreign object instances appear in this frame? Please provide a number.,3,number,n_instances_total,,2,False,2,0.49765958197165444,False,2.4050204956438392e-05,0.38756680488586426,0.49764561653137207,0.09799222648143768,0.015027595683932304,0.001397784217260778,0.0002143571327906102,5.091428101877682e-05,3.499284139252268e-05,1.759550468705129e-05,0.0,0.0,0.0,False
heico__2536973,heico,0027 - Heico - Sigma - 8.avi,heico/0027 - Heico - Sigma - 8.avi,00:41:32,How many different foreign object instances appear in this frame? Please provide a number.,4,number,n_instances_total,,3,False,4,0.6465387312848311,False,3.7317074657039484e-06,6.213851156644523e-05,0.005593530833721161,0.3053964376449585,0.6465242505073547,0.041330911219120026,0.0009720098460093141,6.614610174437985e-05,2.1474494133144617e-05,6.971748007345013e-06,0.0,0.0,0.0,True
heico__2537086,heico,0027 - Heico - Sigma - 8.avi,heico/0027 - Heico - Sigma - 8.avi,01:49:07,How many different foreign object instances appear in this frame? Please provide a number.,5,number,n_instances_total,,4,False,4,0.9617997392616088,False,1.0931399856417556e-06,1.104032253351761e-05,0.0005319525371305645,0.013719235546886921,0.9617927074432373,0.022619197145104408,0.0012760877143591642,1.9376369891688228e-05,1.9376369891688228e-05,2.622306510602357e-06,0.0,0.0,0.0,False
heico__2537351,heico,0027 - Heico - Sigma - 8.avi,heico/0027 - Heico - Sigma - 8.avi,00:13:37,How many different foreign object classes appear in this frame? Please provide a number.,1,number,n_classes,,1,True,1,0.9939470863743902,True,2.2690248442813754e-05,0.99394303485498,0.005910200998187065,0.00010169063170906156,1.3762331036559772e-05,2.1105217911099317e-06,8.797963459983293e-07,4.1558638486094424e-07,6.046745966159506e-07,5.336234494279779e-07,2.7725721161001e-10,8.455867180660551e-11,1.790106899378909e-10,True
heico__2537806,heico,0027 - Heico - Sigma - 8.avi,heico/0027 - Heico - Sigma - 8.avi,00:42:00,How many different foreign object classes appear in this frame? Please provide a number.,2,number,n_classes,,2,True,1,0.6222204852525066,True,9.170961675408762e-06,0.6222158073733519,0.3773929476737976,0.00036633279523812234,6.7096193561155815e-06,7.52798428038659e-07,2.948000883407076e-07,1.191100196251682e-07,1.679720327274481e-07,1.7880527991565032e-07,2.2066328186875824e-11,1.0423395340794254e-11,1.718527249531113e-11,False
heico__2538846,heico,0027 - Heico - Sigma - 8.avi,heico/0027 - Heico - Sigma - 8.avi,00:13:32,How many Sponges appear in this frame? Please provide a number.,1,number,n_instances_per_class,,1,True,1,0.9883331716865199,True,0.0016837141010910273,0.9883155760627987,0.009689105674624443,0.00022786589397583157,4.2150950321229175e-05,1.207644982059719e-05,5.034213700128021e-06,2.2339188490150264e-06,2.6946204343403224e-06,1.7397776446159696e-06,3.805748270066251e-09,4.0112290399080157e-10,7.977282073376489e-10,True
heico__2540101,heico,0027 - Heico - Sigma - 8.avi,heico/0027 - Heico - Sigma - 8.avi,00:42:16,How many Clips appear in this frame? Please provide a number.,2,number,n_instances_per_class,,2,True,2,0.8241137161382028,False,8.431119204033166e-05,0.08685667812824249,0.8240731954574585,0.07665074616670609,0.011754772625863552,0.00040222625830210745,7.920304051367566e-05,1.559600241307635e-05,2.2692051061312668e-05,1.1410279512347188e-05,0.0,0.0,0.0,True
heico__2540077,heico,0027 - Heico - Sigma - 8.avi,heico/0027 - Heico - Sigma - 8.avi,00:41:32,How many Clips appear in this frame? Please provide a number.,3,number,n_instances_per_class,,3,True,3,0.5351345325582532,False,0.0003353738284204155,0.0019299433333799243,0.3245665729045868,0.5351197719573975,0.1352994740009308,0.0024780964013189077,0.0002034145436482504,1.7774162188288756e-05,1.7774162188288756e-05,4.221733888698509e-06,0.0,0.0,0.0,True
heico__2540183,heico,0027 - Heico - Sigma - 8.avi,heico/0027 - Heico - Sigma - 8.avi,01:49:15,How many Clips appear in this frame? Please provide a number.,4,number,n_instances_per_class,,2,False,2,0.62995847796923,False,0.0025742794387042522,0.058590326458215714,0.6299054026603699,0.2625836133956909,0.04026850312948227,0.004809386562556028,0.0008357461192645133,0.0001864801743067801,0.00012040064029861242,4.1609346226323396e-05,0.0,0.0,0.0,False
heico__2540172,heico,0027 - Heico - Sigma - 8.avi,heico/0027 - Heico - Sigma - 8.avi,01:49:04,How many Clips appear in this frame? Please provide a number.,5,number,n_instances_per_class,,4,False,4,0.9894334528713911,False,1.7417366962035885e-06,6.079258582758484e-06,0.0001383632916258648,0.004581963177770376,0.9894284605979919,0.00519204419106245,0.000620101171080023,1.13575506475172e-05,1.2869790225522593e-05,1.973646476471913e-06,0.0,0.0,0.0,False
heico__2537125,heico,0027 - Heico - Sigma - 8.avi,heico/0027 - Heico - Sigma - 8.avi,00:21:46,How many different foreign object instances appear in this frame? Please provide a number.,1,number,n_instances_total,,1,True,1,0.9924252863429426,True,4.505592005443759e-05,0.9924225273092083,0.006686890963464975,0.0004843967908527702,0.00025927889510057867,5.785294342786074e-05,1.8782100596581586e-05,7.829544301785063e-06,1.0053333426185418e-05,4.461139724298846e-06,6.773873623711133e-08,7.1396106169427316e-09,1.6089359204116502e-08,True
heico__2536878,heico,0027 - Heico - Sigma - 8.avi,heico/0027 - Heico - Sigma - 8.avi,00:50:36,How many different foreign object instances appear in this frame? Please provide a number.,2,number,n_instances_total,,2,True,2,0.9599806844895784,False,4.593593075696845e-06,0.0007725235773250461,0.959975004196167,0.03722226992249489,0.0018531876849010587,0.00013424447388388216,2.1914807803113945e-05,4.8898546083364636e-06,4.053831617056858e-06,1.4009667665959569e-06,0.0,0.0,0.0,True
