qID,dataset,video,_video_key,_source,timestamp_start,question,answer,answer_format,_subtmpl,_nclasses,fold
heico__840729,heico,0007 - Heico - Prokto - 8.avi,heico/0007 - Heico - Prokto - 8.avi,train_92,02:45:56,List all foreign objects that are visible in this video frame. Please provide the class names or answer with none.,"Silicone loop, Sponge",fo_class,,2,1.0
heico__840653,heico,0007 - Heico - Prokto - 8.avi,heico/0007 - Heico - Prokto - 8.avi,train_92,00:17:25,List all foreign objects that are visible in this video frame. Please provide the class names or answer with none.,Sponge,fo_class,,1,1.0
heico__900170,heico,0007 - Heico - Prokto - 8.avi,heico/0007 - Heico - Prokto - 8.avi,train_92,02:22:28,What class is the foreign object located in the bottom/right relative to the image center? Please provide a class name.,Clip,fo_class,,1,1.0
heico__900204,heico,0007 - Heico - Prokto - 8.avi,heico/0007 - Heico - Prokto - 8.avi,train_92,02:50:07,What class is the foreign object located in the bottom/right relative to the image center? Please provide a class name.,External drain,fo_class,,1,1.0
heico__900086,heico,0007 - Heico - Prokto - 8.avi,heico/0007 - Heico - Prokto - 8.avi,train_92,02:33:50,What class is the foreign object located in the top/left relative to the image center? Please provide a class name.,Needle,fo_class,,1,1.0
heico__900133,heico,0007 - Heico - Prokto - 8.avi,heico/0007 - Heico - Prokto - 8.avi,train_92,02:35:08,What class is the foreign object located in the bottom/left relative to the image center? Please provide a class name.,Silicone loop,fo_class,,1,1.0
heico__900099,heico,0007 - Heico - Prokto - 8.avi,heico/0007 - Heico - Prokto - 8.avi,train_92,00:17:24,What class is the foreign object located in the top/right relative to the image center? Please provide a class name.,Sponge,fo_class,,1,1.0
heico__923752,heico,0007 - Heico - Prokto - 8.avi,heico/0007 - Heico - Prokto - 8.avi,train_92,02:49:58,Which of the visible foreign objects has its centre closest to the centre of the image? Please provide a class name.,External drain,fo_class,,1,1.0
heico__923732,heico,0007 - Heico - Prokto - 8.avi,heico/0007 - Heico - Prokto - 8.avi,train_92,02:33:57,Which of the visible foreign objects has its centre closest to the centre of the image? Please provide a class name.,Needle,fo_class,,1,1.0
heico__923756,heico,0007 - Heico - Prokto - 8.avi,heico/0007 - Heico - Prokto - 8.avi,train_92,02:50:05,Which of the visible foreign objects has its centre closest to the centre of the image? Please provide a class name.,Silicone loop,fo_class,,1,1.0
heico__923750,heico,0007 - Heico - Prokto - 8.avi,heico/0007 - Heico - Prokto - 8.avi,train_92,02:46:00,Which of the visible foreign objects has its centre closest to the centre of the image? Please provide a class name.,Sponge,fo_class,,1,1.0
heico__819290,heico,0007 - Heico - Prokto - 8.avi,heico/0007 - Heico - Prokto - 8.avi,train_92,02:49:48,Which combination of foreign object classes is visible in this frame? Please provide the class names or answer with none.,"Clip, External drain, Silicone loop",fo_class,,3,1.0
heico__819120,heico,0007 - Heico - Prokto - 8.avi,heico/0007 - Heico - Prokto - 8.avi,train_92,02:33:33,Which combination of foreign object classes is visible in this frame? Please provide the class names or answer with none.,"Clip, Needle, Silicone loop",fo_class,,3,1.0
heico__819098,heico,0007 - Heico - Prokto - 8.avi,heico/0007 - Heico - Prokto - 8.avi,train_92,02:32:51,Which combination of foreign object classes is visible in this frame? Please provide the class names or answer with none.,"Clip, Silicone loop",fo_class,,2,1.0
heico__819304,heico,0007 - Heico - Prokto - 8.avi,heico/0007 - Heico - Prokto - 8.avi,train_92,02:50:06,Which combination of foreign object classes is visible in this frame? Please provide the class names or answer with none.,"External drain, Silicone loop",fo_class,,2,1.0
heico__819182,heico,0007 - Heico - Prokto - 8.avi,heico/0007 - Heico - Prokto - 8.avi,train_92,02:35:32,Which combination of foreign object classes is visible in this frame? Please provide the class names or answer with none.,"Needle, Silicone loop",fo_class,,2,1.0
heico__819206,heico,0007 - Heico - Prokto - 8.avi,heico/0007 - Heico - Prokto - 8.avi,train_92,02:36:36,Which combination of foreign object classes is visible in this frame? Please provide the class names or answer with none.,"Silicone loop, Sponge",fo_class,,2,1.0
heico__835984,heico,0007 - Heico - Prokto - 8.avi,heico/0007 - Heico - Prokto - 8.avi,train_92,02:22:35,There is one surgical foreign object visible in the frame. What surgical foreign object is visible in this video frame? Please provide a class name.,Clip,fo_class,,1,1.0
heico__835808,heico,0007 - Heico - Prokto - 8.avi,heico/0007 - Heico - Prokto - 8.avi,train_92,02:47:46,There is one surgical foreign object visible in the frame. What surgical foreign object is visible in this video frame? Please provide a class name.,External drain,fo_class,,1,1.0
heico__835846,heico,0007 - Heico - Prokto - 8.avi,heico/0007 - Heico - Prokto - 8.avi,train_92,00:03:15,There is one surgical foreign object visible in the frame. What surgical foreign object is visible in this video frame? Please provide a class name.,Needle,fo_class,,1,1.0
heico__836229,heico,0007 - Heico - Prokto - 8.avi,heico/0007 - Heico - Prokto - 8.avi,train_92,02:31:55,There is one surgical foreign object visible in the frame. What surgical foreign object is visible in this video frame? Please provide a class name.,Silicone loop,fo_class,,1,1.0
heico__836148,heico,0007 - Heico - Prokto - 8.avi,heico/0007 - Heico - Prokto - 8.avi,train_92,01:40:34,There is one surgical foreign object visible in the frame. What surgical foreign object is visible in this video frame? Please provide a class name.,Sponge,fo_class,,1,1.0
heico__840672,heico,0007 - Heico - Prokto - 8.avi,heico/0007 - Heico - Prokto - 8.avi,train_92,02:22:44,List all foreign objects that are visible in this video frame. Please provide the class names or answer with none.,Clip,fo_class,,1,1.0
heico__840853,heico,0007 - Heico - Prokto - 8.avi,heico/0007 - Heico - Prokto - 8.avi,train_92,02:49:45,List all foreign objects that are visible in this video frame. Please provide the class names or answer with none.,"Clip, External drain, Silicone loop",fo_class,,3,1.0
heico__840545,heico,0007 - Heico - Prokto - 8.avi,heico/0007 - Heico - Prokto - 8.avi,train_92,02:33:30,List all foreign objects that are visible in this video frame. Please provide the class names or answer with none.,"Clip, Needle, Silicone loop",fo_class,,3,1.0
heico__840551,heico,0007 - Heico - Prokto - 8.avi,heico/0007 - Heico - Prokto - 8.avi,train_92,02:32:50,List all foreign objects that are visible in this video frame. Please provide the class names or answer with none.,"Clip, Silicone loop",fo_class,,2,1.0
heico__840826,heico,0007 - Heico - Prokto - 8.avi,heico/0007 - Heico - Prokto - 8.avi,train_92,02:48:05,List all foreign objects that are visible in this video frame. Please provide the class names or answer with none.,External drain,fo_class,,1,1.0
heico__840918,heico,0007 - Heico - Prokto - 8.avi,heico/0007 - Heico - Prokto - 8.avi,train_92,02:49:52,List all foreign objects that are visible in this video frame. Please provide the class names or answer with none.,"External drain, Silicone loop",fo_class,,2,1.0
heico__840495,heico,0007 - Heico - Prokto - 8.avi,heico/0007 - Heico - Prokto - 8.avi,train_92,00:02:02,List all foreign objects that are visible in this video frame. Please provide the class names or answer with none.,Needle,fo_class,,1,1.0
heico__840584,heico,0007 - Heico - Prokto - 8.avi,heico/0007 - Heico - Prokto - 8.avi,train_92,02:34:33,List all foreign objects that are visible in this video frame. Please provide the class names or answer with none.,"Needle, Silicone loop",fo_class,,2,1.0
heico__840716,heico,0007 - Heico - Prokto - 8.avi,heico/0007 - Heico - Prokto - 8.avi,train_92,02:32:45,List all foreign objects that are visible in this video frame. Please provide the class names or answer with none.,Silicone loop,fo_class,,1,1.0
heico__840907,heico,0007 - Heico - Prokto - 8.avi,heico/0007 - Heico - Prokto - 8.avi,train_92,02:45:57,List all foreign objects that are visible in this video frame. Please provide the class names or answer with none.,"Silicone loop, Sponge",fo_class,,2,1.0
heico__840705,heico,0007 - Heico - Prokto - 8.avi,heico/0007 - Heico - Prokto - 8.avi,train_92,01:26:53,List all foreign objects that are visible in this video frame. Please provide the class names or answer with none.,Sponge,fo_class,,1,1.0
heico__900181,heico,0007 - Heico - Prokto - 8.avi,heico/0007 - Heico - Prokto - 8.avi,train_92,02:46:41,What class is the foreign object located in the bottom/right relative to the image center? Please provide a class name.,Clip,fo_class,,1,1.0
heico__900202,heico,0007 - Heico - Prokto - 8.avi,heico/0007 - Heico - Prokto - 8.avi,train_92,02:50:05,What class is the foreign object located in the bottom/right relative to the image center? Please provide a class name.,External drain,fo_class,,1,1.0
heico__900074,heico,0007 - Heico - Prokto - 8.avi,heico/0007 - Heico - Prokto - 8.avi,train_92,00:03:14,What class is the foreign object located in the top/left relative to the image center? Please provide a class name.,Needle,fo_class,,1,1.0
heico__900144,heico,0007 - Heico - Prokto - 8.avi,heico/0007 - Heico - Prokto - 8.avi,train_92,02:35:22,What class is the foreign object located in the bottom/left relative to the image center? Please provide a class name.,Silicone loop,fo_class,,1,1.0
heico__900085,heico,0007 - Heico - Prokto - 8.avi,heico/0007 - Heico - Prokto - 8.avi,train_92,01:40:03,What class is the foreign object located in the top/left relative to the image center? Please provide a class name.,Sponge,fo_class,,1,1.0
heico__923728,heico,0007 - Heico - Prokto - 8.avi,heico/0007 - Heico - Prokto - 8.avi,train_92,02:33:47,Which of the visible foreign objects has its centre closest to the centre of the image? Please provide a class name.,Needle,fo_class,,1,1.0
heico__923760,heico,0007 - Heico - Prokto - 8.avi,heico/0007 - Heico - Prokto - 8.avi,train_92,02:50:09,Which of the visible foreign objects has its centre closest to the centre of the image? Please provide a class name.,Silicone loop,fo_class,,1,1.0
heico__819288,heico,0007 - Heico - Prokto - 8.avi,heico/0007 - Heico - Prokto - 8.avi,train_92,02:49:46,Which combination of foreign object classes is visible in this frame? Please provide the class names or answer with none.,"Clip, External drain, Silicone loop",fo_class,,3,1.0
heico__819119,heico,0007 - Heico - Prokto - 8.avi,heico/0007 - Heico - Prokto - 8.avi,train_92,02:33:32,Which combination of foreign object classes is visible in this frame? Please provide the class names or answer with none.,"Clip, Needle, Silicone loop",fo_class,,3,1.0
heico__819274,heico,0007 - Heico - Prokto - 8.avi,heico/0007 - Heico - Prokto - 8.avi,train_92,02:47:00,Which combination of foreign object classes is visible in this frame? Please provide the class names or answer with none.,"Clip, Silicone loop",fo_class,,2,1.0
heico__819291,heico,0007 - Heico - Prokto - 8.avi,heico/0007 - Heico - Prokto - 8.avi,train_92,02:49:49,Which combination of foreign object classes is visible in this frame? Please provide the class names or answer with none.,"External drain, Silicone loop",fo_class,,2,1.0
heico__819114,heico,0007 - Heico - Prokto - 8.avi,heico/0007 - Heico - Prokto - 8.avi,train_92,02:33:27,Which combination of foreign object classes is visible in this frame? Please provide the class names or answer with none.,"Needle, Silicone loop",fo_class,,2,1.0
heico__819220,heico,0007 - Heico - Prokto - 8.avi,heico/0007 - Heico - Prokto - 8.avi,train_92,02:45:59,Which combination of foreign object classes is visible in this frame? Please provide the class names or answer with none.,"Silicone loop, Sponge",fo_class,,2,1.0
heico__835945,heico,0007 - Heico - Prokto - 8.avi,heico/0007 - Heico - Prokto - 8.avi,train_92,01:04:28,There is one surgical foreign object visible in the frame. What surgical foreign object is visible in this video frame? Please provide a class name.,Clip,fo_class,,1,1.0
heico__835930,heico,0007 - Heico - Prokto - 8.avi,heico/0007 - Heico - Prokto - 8.avi,train_92,02:49:34,There is one surgical foreign object visible in the frame. What surgical foreign object is visible in this video frame? Please provide a class name.,External drain,fo_class,,1,1.0
heico__835795,heico,0007 - Heico - Prokto - 8.avi,heico/0007 - Heico - Prokto - 8.avi,train_92,00:02:13,There is one surgical foreign object visible in the frame. What surgical foreign object is visible in this video frame? Please provide a class name.,Needle,fo_class,,1,1.0
heico__835916,heico,0007 - Heico - Prokto - 8.avi,heico/0007 - Heico - Prokto - 8.avi,train_92,02:35:20,There is one surgical foreign object visible in the frame. What surgical foreign object is visible in this video frame? Please provide a class name.,Silicone loop,fo_class,,1,1.0
heico__836171,heico,0007 - Heico - Prokto - 8.avi,heico/0007 - Heico - Prokto - 8.avi,train_92,02:26:19,There is one surgical foreign object visible in the frame. What surgical foreign object is visible in this video frame? Please provide a class name.,Sponge,fo_class,,1,1.0
