qID,dataset,video,_video_key,timestamp_start,question,answer,answer_format,_subtmpl,_nclasses,probe_pred_set,probe_correct,token_head_answer,token_head_joint_logprob,token_head_mean_logprob,token_head_conf,n_gen_tokens,token_head_correct
lapchole__2663529,lapchole,0065 - Laparoscopic Cholecystectomy.mp4,lapchole/0065 - Laparoscopic Cholecystectomy.mp4,00:33:09,List all foreign objects that are visible in this video frame. Please provide the class names or answer with none.,Specimen,fo_class,,1.0,Specimen,True,Specimen,-0.0022059083890995867,-0.0007353027963665289,0.9992649674724874,3,True
lapchole__2663290,lapchole,0065 - Laparoscopic Cholecystectomy.mp4,lapchole/0065 - Laparoscopic Cholecystectomy.mp4,00:34:10,List all foreign objects that are visible in this video frame. Please provide the class names or answer with none.,"Specimen, Specimen bag",fo_class,,2.0,"Specimen,Specimen bag",True,"Specimen, Specimen bag",-0.6957702862603136,-0.0993957551800448,0.9053843265753951,7,True
lapchole__2679277,lapchole,0065 - Laparoscopic Cholecystectomy.mp4,lapchole/0065 - Laparoscopic Cholecystectomy.mp4,00:24:07,What class is the foreign object located in the top/left relative to the image center? Please provide a class name.,Clip,fo_class,,1.0,Clip,True,Clip,-0.004117007012484908,-0.002058503506242454,0.9979436137590516,2,True
lapchole__2679374,lapchole,0065 - Laparoscopic Cholecystectomy.mp4,lapchole/0065 - Laparoscopic Cholecystectomy.mp4,00:33:10,What class is the foreign object located in the top/right relative to the image center? Please provide a class name.,Specimen,fo_class,,1.0,none,False,Specimen,-0.16934940453366104,-0.056449801511220345,0.9451139265952156,3,True
lapchole__2686072,lapchole,0065 - Laparoscopic Cholecystectomy.mp4,lapchole/0065 - Laparoscopic Cholecystectomy.mp4,00:34:00,Which of the visible foreign objects has its centre closest to the centre of the image? Please provide a class name.,Specimen,fo_class,,1.0,Specimen,True,Specimen,-0.025902132463000258,-0.00863404415433342,0.9914031221627709,3,True
lapchole__2657586,lapchole,0065 - Laparoscopic Cholecystectomy.mp4,lapchole/0065 - Laparoscopic Cholecystectomy.mp4,00:34:01,Which combination of foreign object classes is visible in this frame? Please provide the class names or answer with none.,"Specimen, Specimen bag",fo_class,,2.0,"Specimen,Specimen bag",True,"Specimen, Specimen bag",-0.007799508899921326,-0.001114215557131618,0.998886404950541,7,True
lapchole__2662672,lapchole,0065 - Laparoscopic Cholecystectomy.mp4,lapchole/0065 - Laparoscopic Cholecystectomy.mp4,00:35:01,There is one surgical foreign object visible in the frame. What surgical foreign object is visible in this video frame? Please provide a class name.,Specimen bag,fo_class,,1.0,Specimen bag,True,Specimen bag,-5.006795149150265e-06,-1.2516987872875662e-06,0.9999987483019961,4,True
lapchole__2662615,lapchole,0065 - Laparoscopic Cholecystectomy.mp4,lapchole/0065 - Laparoscopic Cholecystectomy.mp4,00:33:37,There is one surgical foreign object visible in the frame. What surgical foreign object is visible in this video frame? Please provide a class name.,Specimen,fo_class,,1.0,Specimen,True,Specimen,-4.4227281839865514e-05,-1.4742427279955172e-05,0.9999852576813891,3,True
lapchole__2663531,lapchole,0065 - Laparoscopic Cholecystectomy.mp4,lapchole/0065 - Laparoscopic Cholecystectomy.mp4,00:23:38,List all foreign objects that are visible in this video frame. Please provide the class names or answer with none.,Clip,fo_class,,1.0,Clip,True,Clip,-0.0038612190473426506,-0.0019306095236713253,0.998071252904162,2,True
lapchole__2663547,lapchole,0065 - Laparoscopic Cholecystectomy.mp4,lapchole/0065 - Laparoscopic Cholecystectomy.mp4,00:35:27,List all foreign objects that are visible in this video frame. Please provide the class names or answer with none.,Specimen bag,fo_class,,1.0,Specimen bag,True,Specimen bag,-0.00042568420392086003,-0.00010642105098021501,0.999893584611539,4,True
lapchole__2663325,lapchole,0065 - Laparoscopic Cholecystectomy.mp4,lapchole/0065 - Laparoscopic Cholecystectomy.mp4,00:33:40,List all foreign objects that are visible in this video frame. Please provide the class names or answer with none.,Specimen,fo_class,,1.0,Specimen,True,Specimen,-0.05348922783117957,-0.01782974261039319,0.9823282667678866,3,True
lapchole__2663578,lapchole,0065 - Laparoscopic Cholecystectomy.mp4,lapchole/0065 - Laparoscopic Cholecystectomy.mp4,00:34:13,List all foreign objects that are visible in this video frame. Please provide the class names or answer with none.,"Specimen, Specimen bag",fo_class,,2.0,"Specimen,Specimen bag",True,"Specimen, Specimen bag",-0.35865223821806386,-0.05123603403115198,0.9500543988960138,7,True
lapchole__2679310,lapchole,0065 - Laparoscopic Cholecystectomy.mp4,lapchole/0065 - Laparoscopic Cholecystectomy.mp4,00:25:12,What class is the foreign object located in the top/left relative to the image center? Please provide a class name.,Clip,fo_class,,1.0,Clip,True,Clip,-0.41483237969814546,-0.20741618984907273,0.8126813498655711,2,True
lapchole__2679368,lapchole,0065 - Laparoscopic Cholecystectomy.mp4,lapchole/0065 - Laparoscopic Cholecystectomy.mp4,00:33:03,What class is the foreign object located in the top/right relative to the image center? Please provide a class name.,Specimen,fo_class,,1.0,none,False,Specimen,-0.03209531936881964,-0.010698439789606546,0.989358584977508,3,True
lapchole__2657592,lapchole,0065 - Laparoscopic Cholecystectomy.mp4,lapchole/0065 - Laparoscopic Cholecystectomy.mp4,00:34:07,Which combination of foreign object classes is visible in this frame? Please provide the class names or answer with none.,"Specimen, Specimen bag",fo_class,,2.0,"Specimen,Specimen bag",True,"Specimen, Specimen bag",-0.040679783318483334,-0.005811397616926191,0.9942054558909219,7,True
lapchole__2662519,lapchole,0065 - Laparoscopic Cholecystectomy.mp4,lapchole/0065 - Laparoscopic Cholecystectomy.mp4,00:25:24,There is one surgical foreign object visible in the frame. What surgical foreign object is visible in this video frame? Please provide a class name.,Clip,fo_class,,1.0,none,False,Specimen,-0.6652694472470044,-0.22175648241566814,0.8011104250588305,3,False
lapchole__2662680,lapchole,0065 - Laparoscopic Cholecystectomy.mp4,lapchole/0065 - Laparoscopic Cholecystectomy.mp4,00:35:09,There is one surgical foreign object visible in the frame. What surgical foreign object is visible in this video frame? Please provide a class name.,Specimen bag,fo_class,,1.0,Specimen bag,True,Specimen bag,-4.649166292840945e-06,-1.1622915732102362e-06,0.9999988377091023,4,True
lapchole__2662618,lapchole,0065 - Laparoscopic Cholecystectomy.mp4,lapchole/0065 - Laparoscopic Cholecystectomy.mp4,00:33:40,There is one surgical foreign object visible in the frame. What surgical foreign object is visible in this video frame? Please provide a class name.,Specimen,fo_class,,1.0,Specimen,True,Specimen,-0.00012231505033253356,-4.077168344417785e-05,0.9999592291477096,3,True
lapchole__2663733,lapchole,0065 - Laparoscopic Cholecystectomy.mp4,lapchole/0065 - Laparoscopic Cholecystectomy.mp4,00:28:14,List all foreign objects that are visible in this video frame. Please provide the class names or answer with none.,Clip,fo_class,,1.0,"Clip,Specimen",False,Clip,-0.6001323323478795,-0.3000661661739398,0.7407692051960719,2,True
lapchole__2663321,lapchole,0065 - Laparoscopic Cholecystectomy.mp4,lapchole/0065 - Laparoscopic Cholecystectomy.mp4,00:35:21,List all foreign objects that are visible in this video frame. Please provide the class names or answer with none.,Specimen bag,fo_class,,1.0,Specimen bag,True,Specimen bag,-0.0007756655963941086,-0.00019391639909852715,0.9998061024014712,4,True
lapchole__2663627,lapchole,0065 - Laparoscopic Cholecystectomy.mp4,lapchole/0065 - Laparoscopic Cholecystectomy.mp4,00:33:00,List all foreign objects that are visible in this video frame. Please provide the class names or answer with none.,Specimen,fo_class,,1.0,Sponge,False,Specimen,-0.5002361727259816,-0.16674539090866056,0.8464150888814295,3,True
lapchole__2663639,lapchole,0065 - Laparoscopic Cholecystectomy.mp4,lapchole/0065 - Laparoscopic Cholecystectomy.mp4,00:34:03,List all foreign objects that are visible in this video frame. Please provide the class names or answer with none.,"Specimen, Specimen bag",fo_class,,2.0,"Specimen,Specimen bag",True,"Specimen, Specimen bag",-0.2106055051209641,-0.0300865007315663,0.9703615929304258,7,True
lapchole__2679324,lapchole,0065 - Laparoscopic Cholecystectomy.mp4,lapchole/0065 - Laparoscopic Cholecystectomy.mp4,00:29:23,What class is the foreign object located in the top/left relative to the image center? Please provide a class name.,Clip,fo_class,,1.0,Clip,True,Clip,-0.009228460184030361,-0.004614230092015181,0.9953963991128392,2,True
lapchole__2679372,lapchole,0065 - Laparoscopic Cholecystectomy.mp4,lapchole/0065 - Laparoscopic Cholecystectomy.mp4,00:33:07,What class is the foreign object located in the top/right relative to the image center? Please provide a class name.,Specimen,fo_class,,1.0,Specimen,True,Specimen,-0.00042914400119653404,-0.00014304800039884467,0.9998569622304785,3,True
lapchole__4649503,lapchole,0149 - Laparoscopic Cholecystectomy.mp4,lapchole/0149 - Laparoscopic Cholecystectomy.mp4,00:25:22,Which combination of foreign object classes is visible in this frame? Please provide the class names or answer with none.,"Clip, Specimen",fo_class,,2.0,"Clip,Specimen",True,"Clip, Specimen",-0.0031182278039157143,-0.0006236455607831428,0.9993765488656897,5,True
lapchole__4649549,lapchole,0149 - Laparoscopic Cholecystectomy.mp4,lapchole/0149 - Laparoscopic Cholecystectomy.mp4,00:26:44,Which combination of foreign object classes is visible in this frame? Please provide the class names or answer with none.,"Clip, Specimen, Specimen bag",fo_class,,3.0,"Clip,Specimen,Specimen bag",True,"Clip, Specimen, Specimen bag",-0.0840828919354874,-0.00934254354838749,0.9907009624207032,9,True
lapchole__4649551,lapchole,0149 - Laparoscopic Cholecystectomy.mp4,lapchole/0149 - Laparoscopic Cholecystectomy.mp4,00:26:46,Which combination of foreign object classes is visible in this frame? Please provide the class names or answer with none.,"Specimen, Specimen bag",fo_class,,2.0,"Specimen,Specimen bag",True,"Specimen, Specimen bag",-0.08028552653469567,-0.011469360933527952,0.9885961614473988,7,True
lapchole__4654650,lapchole,0149 - Laparoscopic Cholecystectomy.mp4,lapchole/0149 - Laparoscopic Cholecystectomy.mp4,00:07:38,There is one surgical foreign object visible in the frame. What surgical foreign object is visible in this video frame? Please provide a class name.,Clip,fo_class,,1.0,Clip,True,Clip,-2.0623354098041574e-05,-1.0311677049020787e-05,0.9999896883761161,2,True
lapchole__4654905,lapchole,0149 - Laparoscopic Cholecystectomy.mp4,lapchole/0149 - Laparoscopic Cholecystectomy.mp4,00:26:53,There is one surgical foreign object visible in the frame. What surgical foreign object is visible in this video frame? Please provide a class name.,Specimen bag,fo_class,,1.0,Specimen bag,True,Specimen bag,-5.483633358959097e-06,-1.3709083397397742e-06,0.9999986290926,4,True
lapchole__4654898,lapchole,0149 - Laparoscopic Cholecystectomy.mp4,lapchole/0149 - Laparoscopic Cholecystectomy.mp4,00:25:46,There is one surgical foreign object visible in the frame. What surgical foreign object is visible in this video frame? Please provide a class name.,Specimen,fo_class,,1.0,Specimen,True,Specimen,-0.0001056242287922215,-3.520807626407383e-05,0.999964792543533,3,True
lapchole__4655586,lapchole,0149 - Laparoscopic Cholecystectomy.mp4,lapchole/0149 - Laparoscopic Cholecystectomy.mp4,00:08:08,List all foreign objects that are visible in this video frame. Please provide the class names or answer with none.,Clip,fo_class,,1.0,Clip,True,Clip,-0.0009912600883710849,-0.0004956300441855424,0.9995044927600955,2,True
lapchole__4655774,lapchole,0149 - Laparoscopic Cholecystectomy.mp4,lapchole/0149 - Laparoscopic Cholecystectomy.mp4,00:26:32,List all foreign objects that are visible in this video frame. Please provide the class names or answer with none.,"Clip, Specimen",fo_class,,2.0,"Clip,Specimen",True,"Clip, Specimen",-0.2862506919749558,-0.05725013839499116,0.9443578196708855,5,True
lapchole__4655806,lapchole,0149 - Laparoscopic Cholecystectomy.mp4,lapchole/0149 - Laparoscopic Cholecystectomy.mp4,00:26:41,List all foreign objects that are visible in this video frame. Please provide the class names or answer with none.,"Clip, Specimen, Specimen bag",fo_class,,3.0,"Clip,Specimen,Specimen bag",True,"Clip, Specimen, Specimen bag",-0.7974445775153207,-0.08860495305725785,0.9152070519171298,9,True
lapchole__4656046,lapchole,0149 - Laparoscopic Cholecystectomy.mp4,lapchole/0149 - Laparoscopic Cholecystectomy.mp4,00:26:51,List all foreign objects that are visible in this video frame. Please provide the class names or answer with none.,Specimen bag,fo_class,,1.0,Specimen bag,True,Specimen bag,-0.1740779211140968,-0.0435194802785242,0.9574139032198078,4,True
lapchole__4655580,lapchole,0149 - Laparoscopic Cholecystectomy.mp4,lapchole/0149 - Laparoscopic Cholecystectomy.mp4,00:25:46,List all foreign objects that are visible in this video frame. Please provide the class names or answer with none.,Specimen,fo_class,,1.0,Specimen,True,Specimen,-0.042681044008856216,-0.014227014669618739,0.9858737110623106,3,True
lapchole__4655647,lapchole,0149 - Laparoscopic Cholecystectomy.mp4,lapchole/0149 - Laparoscopic Cholecystectomy.mp4,00:26:47,List all foreign objects that are visible in this video frame. Please provide the class names or answer with none.,"Specimen, Specimen bag",fo_class,,2.0,Specimen bag,False,Specimen bag,-0.4834296463363109,-0.12085741158407773,0.8861603067792357,4,False
lapchole__4674040,lapchole,0149 - Laparoscopic Cholecystectomy.mp4,lapchole/0149 - Laparoscopic Cholecystectomy.mp4,00:13:24,What class is the foreign object located in the top/right relative to the image center? Please provide a class name.,Clip,fo_class,,1.0,none,False,Specimen,-0.4240370198607171,-0.1413456732869057,0.8681891500245759,3,False
lapchole__4681373,lapchole,0149 - Laparoscopic Cholecystectomy.mp4,lapchole/0149 - Laparoscopic Cholecystectomy.mp4,00:25:09,Which of the visible foreign objects has its centre closest to the centre of the image? Please provide a class name.,Clip,fo_class,,1.0,none,False,Clip,-0.5261500422698839,-0.26307502113494197,0.7686842275847978,2,True
lapchole__4681380,lapchole,0149 - Laparoscopic Cholecystectomy.mp4,lapchole/0149 - Laparoscopic Cholecystectomy.mp4,00:25:40,Which of the visible foreign objects has its centre closest to the centre of the image? Please provide a class name.,Specimen,fo_class,,1.0,Clip,False,Clip,-0.09810757105905978,-0.04905378552952989,0.9521299175094854,2,False
lapchole__4649477,lapchole,0149 - Laparoscopic Cholecystectomy.mp4,lapchole/0149 - Laparoscopic Cholecystectomy.mp4,00:24:56,Which combination of foreign object classes is visible in this frame? Please provide the class names or answer with none.,"Clip, Specimen",fo_class,,2.0,"Clip,Specimen",True,"Clip, Specimen",-0.0072524472117643495,-0.00145048944235287,0.9985505620090238,5,True
lapchole__4649546,lapchole,0149 - Laparoscopic Cholecystectomy.mp4,lapchole/0149 - Laparoscopic Cholecystectomy.mp4,00:26:41,Which combination of foreign object classes is visible in this frame? Please provide the class names or answer with none.,"Clip, Specimen, Specimen bag",fo_class,,3.0,"Clip,Specimen,Specimen bag",True,"Clip, Specimen, Specimen bag",-0.2609340486477817,-0.028992672071975742,0.9714235829626199,9,True
lapchole__4649552,lapchole,0149 - Laparoscopic Cholecystectomy.mp4,lapchole/0149 - Laparoscopic Cholecystectomy.mp4,00:26:47,Which combination of foreign object classes is visible in this frame? Please provide the class names or answer with none.,"Specimen, Specimen bag",fo_class,,2.0,"Specimen bag,Sponge",False,"Specimen, Specimen bag",-0.6152335602348973,-0.08789050860498533,0.9158611501486563,7,True
lapchole__4654666,lapchole,0149 - Laparoscopic Cholecystectomy.mp4,lapchole/0149 - Laparoscopic Cholecystectomy.mp4,00:08:22,There is one surgical foreign object visible in the frame. What surgical foreign object is visible in this video frame? Please provide a class name.,Clip,fo_class,,1.0,Clip,True,Clip,-0.00017274816745909013,-8.637408372954506e-05,0.9999136296464042,2,True
lapchole__4654920,lapchole,0149 - Laparoscopic Cholecystectomy.mp4,lapchole/0149 - Laparoscopic Cholecystectomy.mp4,00:27:08,There is one surgical foreign object visible in the frame. What surgical foreign object is visible in this video frame? Please provide a class name.,Specimen bag,fo_class,,1.0,Specimen bag,True,Specimen bag,-7.510198109663652e-06,-1.877549527415913e-06,0.9999981224522352,4,True
lapchole__4654897,lapchole,0149 - Laparoscopic Cholecystectomy.mp4,lapchole/0149 - Laparoscopic Cholecystectomy.mp4,00:25:45,There is one surgical foreign object visible in the frame. What surgical foreign object is visible in this video frame? Please provide a class name.,Specimen,fo_class,,1.0,Specimen,True,Specimen,-8.428397619753954e-05,-2.809465873251318e-05,0.9999719057359188,3,True
lapchole__4655720,lapchole,0149 - Laparoscopic Cholecystectomy.mp4,lapchole/0149 - Laparoscopic Cholecystectomy.mp4,00:10:22,List all foreign objects that are visible in this video frame. Please provide the class names or answer with none.,Clip,fo_class,,1.0,Clip,True,Clip,-0.0018077271940187861,-0.0009038635970093931,0.9990965447646479,2,True
lapchole__4655618,lapchole,0149 - Laparoscopic Cholecystectomy.mp4,lapchole/0149 - Laparoscopic Cholecystectomy.mp4,00:25:05,List all foreign objects that are visible in this video frame. Please provide the class names or answer with none.,"Clip, Specimen",fo_class,,2.0,"Clip,Specimen",True,"Clip, Specimen",-0.017709956897204247,-0.0035419913794408494,0.9964642740724501,5,True
lapchole__4655746,lapchole,0149 - Laparoscopic Cholecystectomy.mp4,lapchole/0149 - Laparoscopic Cholecystectomy.mp4,00:26:43,List all foreign objects that are visible in this video frame. Please provide the class names or answer with none.,"Clip, Specimen, Specimen bag",fo_class,,3.0,"Clip,Specimen",False,"Clip, Specimen",-0.49863739054018746,-0.09972747810803749,0.9050840396444085,5,False
lapchole__4655876,lapchole,0149 - Laparoscopic Cholecystectomy.mp4,lapchole/0149 - Laparoscopic Cholecystectomy.mp4,00:27:30,List all foreign objects that are visible in this video frame. Please provide the class names or answer with none.,Specimen bag,fo_class,,1.0,Specimen bag,True,Specimen bag,-0.0007945309200127358,-0.00019863273000318395,0.9998013869961714,4,True
lapchole__4655924,lapchole,0149 - Laparoscopic Cholecystectomy.mp4,lapchole/0149 - Laparoscopic Cholecystectomy.mp4,00:25:43,List all foreign objects that are visible in this video frame. Please provide the class names or answer with none.,Specimen,fo_class,,1.0,Specimen,True,Specimen,-0.10781902112207654,-0.03593967370735885,0.9646984884110856,3,True
lapchole__4674044,lapchole,0149 - Laparoscopic Cholecystectomy.mp4,lapchole/0149 - Laparoscopic Cholecystectomy.mp4,00:16:15,What class is the foreign object located in the top/right relative to the image center? Please provide a class name.,Clip,fo_class,,1.0,Clip,True,Clip,-2.7895349752547612e-05,-1.3947674876273806e-05,0.9999860524223921,2,True
lapchole__4681374,lapchole,0149 - Laparoscopic Cholecystectomy.mp4,lapchole/0149 - Laparoscopic Cholecystectomy.mp4,00:25:10,Which of the visible foreign objects has its centre closest to the centre of the image? Please provide a class name.,Clip,fo_class,,1.0,Specimen,False,Clip,-0.39402257208877556,-0.19701128604438778,0.8211813653710188,2,True
lapchole__4649544,lapchole,0149 - Laparoscopic Cholecystectomy.mp4,lapchole/0149 - Laparoscopic Cholecystectomy.mp4,00:26:39,Which combination of foreign object classes is visible in this frame? Please provide the class names or answer with none.,"Clip, Specimen",fo_class,,2.0,"Clip,Specimen",True,"Clip, Specimen",-0.07580781948640368,-0.015161563897280735,0.9849527939352859,5,True
lapchole__5025238,lapchole,0065 - Laparoscopic Cholecystectomy.mp4,lapchole/0065 - Laparoscopic Cholecystectomy.mp4,00:29:57,There is one surgical foreign object visible in the frame. What surgical foreign object is visible in this video frame? Please provide a class name.,Clip,fo_class,,1.0,Clip,True,Clip,-0.02002656962512352,-0.01001328481256176,0.9900366812100646,2,True
lapchole__5026837,lapchole,0061 - Laparoscopic Cholecystectomy.mp4,lapchole/0061 - Laparoscopic Cholecystectomy.mp4,00:22:15,There is one surgical foreign object visible in the frame. What surgical foreign object is visible in this video frame? Please provide a class name.,Sponge,fo_class,,1.0,Sponge,True,Sponge,-0.00013006577759661075,-4.3355259198870254e-05,0.9999566456806268,3,True
